288,1961-10-08,15:00,7,1,Regulier,2,6
289,1961-10-15,15:00,3,30,Regulier,1,4
290,1961-10-15,15:00,10,1,Regulier,1,3
291,1961-10-15,15:00,373,553,Regulier,4,1
292,1961-10-15,15:00,16,12,Regulier,7,1
293,1961-10-15,15:00,13,4,Regulier,1,2
294,1961-10-15,15:00,90,41,Regulier,1,2
295,1961-10-15,15:00,246,7,Regulier,0,0
296,1961-10-15,15:00,2,35,Regulier,0,2
297,1961-10-22,15:00,553,16,Regulier,2,0
298,1961-10-22,15:00,35,10,Regulier,1,1
299,1961-10-22,15:00,4,90,Regulier,2,1
300,1961-10-22,15:00,7,3,Regulier,0,0
301,1961-10-22,15:00,1,246,Regulier,0,3
302,1961-10-22,15:00,30,373,Regulier,1,3
303,1961-10-22,15:00,12,13,Regulier,0,0
304,1961-10-22,15:00,41,2,Regulier,3,1
305,1961-10-29,15:00,16,30,Regulier,4,1
306,1961-10-29,15:00,12,1,Regulier,3,1
307,1961-10-29,15:00,2,90,Regulier,3,0
308,1961-10-29,15:00,13,10,Regulier,2,1
309,1961-10-29,15:00,7,35,Regulier,1,5
310,1961-10-29,15:00,41,553,Regulier,5,3
311,1961-10-29,15:00,373,3,Regulier,1,2
312,1961-10-29,15:00,246,4,Regulier,0,0
313,1961-11-04,19:30,35,12,Regulier,2,1
314,1961-11-05,15:00,553,13,Regulier,1,1
315,1961-11-05,15:00,1,373,Regulier,1,1
316,1961-11-05,15:00,4,7,Regulier,4,0
317,1961-11-05,15:00,30,41,Regulier,1,2
318,1961-11-05,15:00,90,16,Regulier,0,5
319,1961-11-05,15:00,3,246,Regulier,3,0
320,1961-11-05,15:00,10,2,Regulier,2,3
321,1961-11-19,15:00,373,10,Regulier,1,3
322,1961-11-19,15:00,2,4,Regulier,1,2
323,1961-11-19,15:00,16,35,Regulier,2,1
324,1961-11-19,15:00,41,1,Regulier,1,1
325,1961-11-19,15:00,13,3,Regulier,1,0
326,1961-11-19,15:00,7,30,Regulier,3,1
327,1961-11-19,15:00,246,90,Regulier,0,0
328,1961-11-19,15:00,12,553,Regulier,5,1
329,1961-11-26,15:00,3,41,Regulier,3,0
330,1961-11-26,15:00,13,2,Regulier,2,2
331,1961-11-26,15:00,10,16,Regulier,0,2
332,1961-11-26,15:00,373,12,Regulier,0,0
333,1961-11-26,15:00,4,553,Regulier,0,2
334,1961-11-26,15:00,90,7,Regulier,0,1
335,1961-11-26,15:00,246,35,Regulier,1,3
336,1961-11-26,15:00,30,1,Regulier,5,1
337,1961-12-03,14:45,30,2,Regulier,1,2
338,1961-12-03,14:45,1,3,Regulier,1,1
339,1961-12-03,14:45,16,373,Regulier,2,0
340,1961-12-03,14:45,35,90,Regulier,2,0
341,1961-12-03,14:45,41,4,Regulier,1,0
342,1961-12-03,14:45,7,13,Regulier,3,0
343,1961-12-03,14:45,553,246,Regulier,1,1
344,1961-12-03,14:45,12,10,Regulier,1,4
345,1961-12-10,14:45,246,41,Regulier,1,2
346,1961-12-10,14:45,16,7,Regulier,0,0
347,1961-12-10,14:45,13,35,Regulier,1,5
348,1961-12-10,14:45,2,12,Regulier,5,0
349,1961-12-10,14:45,10,30,Regulier,3,1
350,1961-12-10,14:45,373,4,Regulier,0,1
351,1961-12-10,14:45,90,1,Regulier,1,2
352,1961-12-10,14:45,3,553,Regulier,1,0
353,1961-12-17,14:45,41,13,Regulier,0,0
354,1961-12-17,14:45,35,373,Regulier,3,2
355,1961-12-17,14:45,30,246,Regulier,1,0
356,1961-12-17,14:45,1,16,Regulier,2,0
357,1961-12-17,14:45,12,90,Regulier,5,0
358,1961-12-17,14:45,4,3,Regulier,1,0
359,1961-12-17,14:45,553,2,Regulier,1,2
360,1961-12-17,14:45,7,10,Regulier,0,1
361,1961-12-31,14:45,13,16,Regulier,0,1
362,1961-12-31,14:45,553,35,Regulier,0,4
363,1961-12-31,14:45,4,1,Regulier,0,0
364,1961-12-31,14:45,90,30,Regulier,1,0
365,1961-12-31,14:45,3,10,Regulier,3,1
366,1961-12-31,14:45,2,7,Regulier,0,0
367,1961-12-31,15:00,41,12,Regulier,2,0
368,1961-12-31,15:00,246,373,Regulier,0,2
369,1962-01-07,14:45,16,3,Regulier,3,0
370,1962-01-07,14:45,1,2,Regulier,3,1
371,1962-01-07,14:45,35,41,Regulier,3,2
372,1962-01-07,14:45,30,13,Regulier,2,1
373,1962-01-07,15:00,10,246,Regulier,1,0
374,1962-01-07,15:00,373,90,Regulier,5,1
375,1962-01-07,15:00,12,4,Regulier,3,0
376,1962-01-07,15:00,7,553,Regulier,2,2
377,1962-01-14,14:45,35,4,Regulier,1,0
378,1962-01-14,14:45,2,3,Regulier,1,1
379,1962-01-14,14:45,13,1,Regulier,1,1
380,1962-01-14,14:45,553,90,Regulier,2,2
381,1962-01-14,14:45,16,246,Regulier,1,0
382,1962-01-14,14:45,41,10,Regulier,3,1
383,1962-01-14,14:45,12,30,Regulier,1,2
384,1962-01-14,14:45,7,373,Regulier,3,0
385,1962-01-21,15:00,3,12,Regulier,1,1
386,1962-01-21,15:00,30,35,Regulier,2,3
387,1962-01-21,15:00,10,553,Regulier,2,1
388,1962-01-21,15:00,4,16,Regulier,1,0
389,1962-01-21,15:00,373,41,Regulier,2,0
390,1962-01-21,15:00,246,2,Regulier,3,0
391,1962-01-21,15:00,1,7,Regulier,2,1
392,1962-01-21,15:00,90,13,Regulier,0,0
393,1962-01-28,15:00,35,246,Regulier,3,0
394,1962-01-28,15:00,41,3,Regulier,0,4
395,1962-01-28,15:00,1,30,Regulier,1,1
396,1962-01-28,15:00,16,10,Regulier,2,0
397,1962-01-28,15:00,12,373,Regulier,0,0
398,1962-01-28,15:00,553,4,Regulier,2,2
399,1962-01-28,15:00,2,13,Regulier,3,1
400,1962-01-28,15:00,7,90,Regulier,2,1
401,1962-02-04,15:00,90,35,Regulier,0,0
402,1962-02-04,15:00,373,16,Regulier,3,1
403,1962-02-04,15:00,2,30,Regulier,1,2
404,1962-02-04,15:00,4,41,Regulier,1,1
405,1962-02-04,15:00,13,7,Regulier,5,0
406,1962-02-04,15:00,246,553,Regulier,3,0
407,1962-02-04,15:00,3,1,Regulier,0,2
408,1962-02-04,15:00,10,12,Regulier,1,1
409,1962-02-11,15:00,35,7,Regulier,4,2
410,1962-02-11,15:00,553,41,Regulier,2,0
411,1962-02-11,15:00,90,2,Regulier,1,3
412,1962-02-11,15:00,10,13,Regulier,3,0
413,1962-02-11,15:00,3,373,Regulier,2,2
414,1962-02-11,15:00,1,12,Regulier,5,1
415,1962-02-11,15:00,4,246,Regulier,2,0
416,1962-02-11,15:00,30,16,Regulier,2,1
417,1962-02-18,15:00,246,3,Regulier,2,2
418,1962-02-18,15:00,2,10,Regulier,1,0
419,1962-02-18,15:00,7,4,Regulier,0,0
420,1962-02-18,15:00,16,90,Regulier,3,1
421,1962-02-18,15:00,13,553,Regulier,0,2
422,1962-02-18,15:00,12,35,Regulier,0,3
423,1962-02-18,15:00,373,1,Regulier,2,3
424,1962-02-18,15:00,41,30,Regulier,0,0
425,1962-02-24,18:00,10,373,Regulier,2,0
426,1962-02-25,15:00,90,246,Regulier,0,2
427,1962-02-25,15:00,35,16,Regulier,2,0
428,1962-02-25,15:00,553,12,Regulier,2,0
429,1962-02-25,15:00,3,13,Regulier,1,0
430,1962-02-25,15:00,1,41,Regulier,2,2
431,1962-02-25,15:00,4,2,Regulier,0,0
432,1962-02-25,15:00,30,7,Regulier,2,1
433,1962-03-18,15:00,1,10,Regulier,2,1
434,1962-03-18,15:00,12,16,Regulier,2,1
435,1962-03-18,15:00,30,3,Regulier,2,1
436,1962-03-18,15:00,35,2,Regulier,2,0
437,1962-03-18,15:00,4,13,Regulier,2,0
438,1962-03-18,15:00,41,90,Regulier,2,3
439,1962-03-18,15:00,7,246,Regulier,2,0
440,1962-03-18,15:00,553,373,Regulier,1,1
441,1962-03-25,15:00,16,553,Regulier,2,0
442,1962-03-25,15:00,90,4,Regulier,0,2
443,1962-03-25,15:00,10,35,Regulier,0,0
444,1962-03-25,15:00,2,41,Regulier,1,0
445,1962-03-25,15:00,246,1,Regulier,2,2
446,1962-03-25,15:00,3,7,Regulier,2,1
447,1962-03-25,15:00,13,12,Regulier,3,0
448,1962-03-25,15:00,373,30,Regulier,3,3
449,1962-04-08,15:00,90,3,Regulier,0,1
450,1962-04-08,15:00,2,16,Regulier,3,5
451,1962-04-08,15:00,13,373,Regulier,0,1
452,1962-04-08,15:00,35,1,Regulier,3,5
453,1962-04-08,15:00,4,10,Regulier,0,0
454,1962-04-08,15:00,12,246,Regulier,1,1
455,1962-04-08,15:00,41,7,Regulier,4,2
456,1962-04-08,15:00,553,30,Regulier,3,1
457,1962-04-15,15:00,30,4,Regulier,2,2
458,1962-04-15,15:00,10,90,Regulier,4,1
459,1962-04-15,15:00,373,2,Regulier,3,0
460,1962-04-15,15:00,16,41,Regulier,4,3
461,1962-04-15,15:00,7,12,Regulier,0,1
462,1962-04-15,15:00,3,35,Regulier,1,1
463,1962-04-15,15:00,246,13,Regulier,0,0
464,1962-04-15,15:00,1,553,Regulier,5,2
465,1962-04-29,15:00,35,13,Regulier,1,1
466,1962-04-29,15:00,41,246,Regulier,2,2
467,1962-04-29,15:00,7,16,Regulier,0,2
468,1962-04-29,15:00,1,90,Regulier,7,0
469,1962-04-29,15:00,30,10,Regulier,1,0
470,1962-04-29,15:00,12,2,Regulier,0,4
471,1962-04-29,15:00,553,3,Regulier,3,1
472,1962-04-29,15:00,4,373,Regulier,2,1
473,1962-05-06,15:00,90,12,Regulier,0,1
474,1962-05-06,15:00,373,35,Regulier,3,3
475,1962-05-06,15:00,16,1,Regulier,0,0
476,1962-05-06,15:00,10,7,Regulier,1,4
477,1962-05-06,15:00,246,30,Regulier,4,1
478,1962-05-06,15:00,13,41,Regulier,3,0
479,1962-05-06,15:00,3,4,Regulier,1,1
480,1962-05-06,15:00,2,553,Regulier,2,1
481,1962-09-02,15:00,4,30,Regulier,5,0
482,1962-09-02,15:00,373,16,Regulier,1,2
483,1962-09-02,15:00,10,12,Regulier,1,3
484,1962-09-02,15:00,3,13,Regulier,2,0
485,1962-09-02,15:00,522,28,Regulier,5,2
486,1962-09-02,15:00,246,2,Regulier,0,2
487,1962-09-02,19:30,1,7,Regulier,5,3
488,1962-09-02,19:30,35,41,Regulier,2,0
489,1962-09-09,15:00,30,3,Regulier,2,0
490,1962-09-09,15:00,16,1,Regulier,1,2
491,1962-09-09,15:00,12,373,Regulier,3,1
492,1962-09-09,15:00,13,35,Regulier,1,1
493,1962-09-09,15:00,2,4,Regulier,3,1
494,1962-09-09,15:00,7,522,Regulier,4,2
495,1962-09-09,15:00,41,246,Regulier,3,0
496,1962-09-09,16:00,28,10,Regulier,1,0
497,1962-09-16,15:00,1,30,Regulier,0,2
498,1962-09-16,15:00,12,35,Regulier,1,1
499,1962-09-16,15:00,373,13,Regulier,4,2
500,1962-09-16,15:00,522,2,Regulier,7,1
501,1962-09-16,15:00,10,7,Regulier,0,1
502,1962-09-16,15:00,246,3,Regulier,1,0
503,1962-09-16,15:00,28,16,Regulier,1,0
504,1962-09-16,15:00,4,41,Regulier,2,1
505,1962-09-23,15:00,13,246,Regulier,1,1
506,1962-09-23,15:00,16,522,Regulier,0,0
507,1962-09-23,15:00,41,1,Regulier,1,1
508,1962-09-23,15:00,7,12,Regulier,3,0
509,1962-09-23,15:00,3,28,Regulier,1,0
510,1962-09-23,15:00,2,373,Regulier,1,2
511,1962-09-23,15:00,30,10,Regulier,1,1
512,1962-09-23,19:30,35,4,Regulier,3,1
513,1962-09-30,15:00,522,373,Regulier,0,0
514,1962-09-30,15:00,4,16,Regulier,0,1
515,1962-09-30,15:00,12,2,Regulier,2,1
516,1962-09-30,15:00,28,35,Regulier,1,0
517,1962-09-30,15:00,30,41,Regulier,3,1
518,1962-09-30,15:00,10,13,Regulier,1,0
519,1962-09-30,15:00,7,246,Regulier,2,2
520,1962-09-30,15:00,1,3,Regulier,1,3
521,1962-10-07,15:00,41,522,Regulier,2,0
522,1962-10-07,15:00,35,1,Regulier,3,1
523,1962-10-07,15:00,13,30,Regulier,0,0
524,1962-10-07,15:00,246,4,Regulier,1,2
525,1962-10-07,15:00,2,28,Regulier,0,0
526,1962-10-07,15:00,16,7,Regulier,4,0
527,1962-10-07,15:00,373,10,Regulier,1,2
528,1962-10-07,15:00,3,12,Regulier,1,3
529,1962-10-21,15:00,28,13,Regulier,0,1
530,1962-10-21,15:00,373,41,Regulier,5,1
531,1962-10-21,15:00,16,246,Regulier,2,0
532,1962-10-21,15:00,522,1,Regulier,3,0
533,1962-10-21,15:00,7,4,Regulier,1,0
534,1962-10-21,15:00,12,30,Regulier,0,1
535,1962-10-21,15:00,2,3,Regulier,1,1
536,1962-10-21,19:30,10,35,Regulier,1,1
537,1962-10-28,15:00,1,28,Regulier,1,0
